11.1	9.09090909090909e-09
11	2.72727272727273e-08
10.9	5.45454545454545e-08
10.8	6.36363636363636e-08
10.7	8.18181818181818e-08
10.6	1.18181818181818e-07
10.5	1.90909090909091e-07
10.4	2.72727272727273e-07
10.3	4.09090909090909e-07
10.2	5.63636363636364e-07
10.1	7.18181818181818e-07
10	7.81818181818182e-07
9.9	8.54545454545454e-07
9.8	1.03636363636364e-06
9.7	1.28181818181818e-06
9.6	1.38181818181818e-06
9.5	1.70909090909091e-06
9.4	1.95454545454545e-06
9.3	2.27272727272727e-06
9.2	2.81818181818182e-06
9.1	4.91818181818182e-06
9	9.36363636363636e-06
8.9	1.12727272727273e-05
8.8	1.38636363636364e-05
8.7	2.08090909090909e-05
8.6	2.57727272727273e-05
8.5	3.04727272727273e-05
8.4	4.02181818181818e-05
8.3	5.47727272727273e-05
8.2	7.08909090909091e-05
8.1	9.11636363636364e-05
8	0.000114072727272727
7.9	0.000144581818181818
7.8	0.000176954545454545
7.7	0.000218545454545455
7.6	0.000264472727272727
7.5	0.000302081818181818
7.4	0.000337218181818182
7.3	0.000373590909090909
7.2	0.000420618181818182
7.1	0.000469527272727273
7	0.0005125
6.9	0.000556727272727273
6.8	0.000604163636363636
6.7	0.000658981818181818
6.6	0.0007254
6.5	0.000802763636363636
6.4	0.0009008
6.3	0.00103296363636364
6.2	0.00121050909090909
6.1	0.00142115454545455
6	0.00163579090909091
5.9	0.00185964545454545
5.8	0.00213957272727273
5.7	0.00248918181818182
5.6	0.00292912727272727
5.5	0.00341721818181818
5.4	0.00396425454545455
5.3	0.00462464545454545
5.2	0.00539954545454545
5.1	0.00626741818181818
5	0.00711089090909091
4.9	0.00791231818181818
4.8	0.00883227272727273
4.7	0.00992656363636364
4.6	0.0111124818181818
4.5	0.0124603909090909
4.4	0.0140091272727273
4.3	0.0156755363636364
4.2	0.0174593727272727
4.1	0.0193269909090909
4	0.0213123818181818
3.9	0.0233992
3.8	0.0254974272727273
3.7	0.0269314181818182
3.6	0.0284315272727273
3.5	0.0299570363636364
3.4	0.0307166909090909
3.3	0.0309293181818182
3.2	0.0311625363636364
3.1	0.0311990636363636
